Route,Location,Latitude,Longitude,URL,votes_most_log
Johnny and Hodgey Right Arete (V0 2.5 26),Johnny and Hodgey Boulder,40.70891,-105.74624,https://www.mountainproject.com/route/107850027/johnny-and-hodgey-right-arete,1.414973347970818
"Keystone (V4 PG13 3.0 17) 
 No Use For a Name (V1 2.7 22) 
 V4 (V3 2.6 15)",Keystone Cave Boulder,37.30945,-107.88449,https://www.mountainproject.com/route/107702260/keystone,1.2304489213782739
"Warm Up (V0-1 2.4 29) 
 Pinchenstein (V4-5 2.8 15) 
 Steinal Tap (V1 2.4 18)",Stein Boulder,39.18995,-107.23226,https://www.mountainproject.com/route/106244887/warm-up,1.462397997898956
Circus Trick (V2 3.2 17),Sailor's Delight Block,39.65216,-105.18539,https://www.mountainproject.com/route/106732075/circus-trick,1.2304489213782739
Unknown Dyno (V3+ 2.6 26),Traverse Boulder (aka Trail Blob Boulder),38.87415,-104.87808,https://www.mountainproject.com/route/106643553/unknown-dyno,1.414973347970818
Nautilus Traverse (V3 2.5 30),Nautilus,39.6535,-105.18734,https://www.mountainproject.com/route/105755908/nautilus-traverse,1.4771212547196624
Cave Hang (V0 3.0 19),The Cave Hang,39.99921,-105.29465,https://www.mountainproject.com/route/107326522/cave-hang,1.2787536009528289
The Mutant (5.12a V4 2.9 20),The Incredible Hulk Boulder,38.6192,-105.2367,https://www.mountainproject.com/route/105762390/the-mutant,1.3010299956639813
Full Torque (V4 3.5 8),Stronger Than Water Boulder,38.8892,-108.5042,https://www.mountainproject.com/route/107516496/full-torque,0.9030899869919435
Flip the Bird (V3- PG13 3.2 14),Flip the Bird Slab,40.32089,-105.21393,https://www.mountainproject.com/route/112443514/flip-the-bird,1.146128035678238
Broadway Traverse (V3 3.1 16),The Diamond Block,37.33356,-107.88268,https://www.mountainproject.com/route/107746230/broadway-traverse,1.2041199826559248
Arbor Day Arete (V4 3.6 7),Arbor Day Boulder,38.89318,-108.50427,https://www.mountainproject.com/route/112551409/arbor-day-arete,0.8450980400142568
"Crystal Mantel (V3 2.7 28) 
 North Overhang (V3-4 3.0 9)",Pebble Boulder,40.00262,-105.29701,https://www.mountainproject.com/route/105761424/crystal-mantel,1.4471580313422192
"Cave Route aka Cavus Maximus (V1 2.4 30) 
 N Face S Chain (V0 2.5 17) 
 West Face [Chain Rock] (V2 2.2 24) 
 Chain Reactor (V2 2.4 20)",Chain Rock,40.31856,-105.21365,https://www.mountainproject.com/route/105750172/cave-route-aka-cavus-maximus,1.4771212547196624
"Cruisin' for a Bruisin' (V0+ 3.8 4) 
 Side Swipe (V1- 3.5 2) 
 Axe Wound (V2-3 3.5 2)",The Other Side,38.50575,-106.97663,https://www.mountainproject.com/route/106756250/cruisin-for-a-bruisin,0.6020599913279624
Classic Arete (V3-4 3.8 4),Classic Arete Boulder,39.37925,-105.26055,https://www.mountainproject.com/route/106187961/classic-arete,0.6020599913279624
Plate Highball (V2 3.8 4),Plate Rock aka South Sentry Boulder,39.34764,-104.7596,https://www.mountainproject.com/route/108522775/plate-highball,0.6020599913279624
Med Crack (5.11- V2-3 3.8 4),Pearl Street,40.01867,-105.27626,https://www.mountainproject.com/route/116369429/med-crack,0.6020599913279624
Super Slab (V2 3.0 20),Rock Staircase Area,39.65143,-105.18622,https://www.mountainproject.com/route/106042278/super-slab,1.3010299956639813
"North Shelf Traverse (V2 2.2 36) 
 Center Route (V0 2.0 36)",North Shelf Block,40.02231,-105.29817,https://www.mountainproject.com/route/105757819/north-shelf-traverse,1.5563025007672873
E-40 (V4 2.9 22),Pride Rock,39.75058,-105.24787,https://www.mountainproject.com/route/121958892/e-40,1.3424226808222062
"Slim Jim (V4 3.7 6) 
 Unknown (V2 2.9 8)",The Slab,39.62866,-105.3502,https://www.mountainproject.com/route/106254811/slim-jim,0.7781512503836436
Dynamic Plan SDS (V4- 2.8 25),Dynamic Blocks,39.12564,-106.66941,https://www.mountainproject.com/route/107802771/dynamic-plan-sds,1.3979400086720377
"Triangle Man (V3 3.4 12) 
 Black Crack (V1 2.4 22)",Birdhouse Boulder,38.8904,-108.5097,https://www.mountainproject.com/route/106654403/triangle-man,1.0791812460476249
Black Wave (V4 3.5 13),Black Wave Boulder,38.90082,-108.4997,https://www.mountainproject.com/route/112524891/black-wave,1.1139433523068367
"Boatship (V2 3.4 12) 
 Lifeboat (V4 PG13 3.3 6)",Ship's Prow,37.32385,-107.87748,https://www.mountainproject.com/route/108413806/boatship,1.0791812460476249
Drunken Master (V2 3.6 8),Drunken Master Boulder,40.56582,-105.18766,https://www.mountainproject.com/route/107985510/drunken-master,0.9030899869919435
Castlehood (V2- 2.5 2),I Can’t Believe It’s Not The Buttermilks,39.35088,-104.79493,https://www.mountainproject.com/route/123470100/castlehood,0.3010299956639812
"Autumn's Traverse (V3 3.4 12) 
 Right Face (V4 3.3 4) 
 Baby Yoda (5.11 V2 3.0 5)",Autumn's Traverse Boulder Area,39.33662,-105.26588,https://www.mountainproject.com/route/119708468/autumns-traverse,1.0791812460476249
"Strip Club Beats Church, Ballet Beats Strip Club (V4+ 3.8 5)",Great Scott Block,38.95608,-108.47411,https://www.mountainproject.com/route/114203452/strip-club-beats-church-ballet-beats-strip-club,0.6989700043360189
"No Country For Old Man Hands (V4 4.0 2) 
 In Evening Air (V4 3.3 3)",The Quarry,37.64002,-106.29927,https://www.mountainproject.com/route/121733505/no-country-for-old-man-hands,0.3010299956639812
"HOFNAR (V4-5 3.7 7) 
 White Lightning (V3 3.3 11)",White Lightning Area,38.50942,-106.95655,https://www.mountainproject.com/route/106801869/hofnar,0.8450980400142568
"El Pomar Corner (V2 4.0 2) 
 Loomis Fights Back (V1- 4.0 1) 
 Feeding the Birds (V2+ 4.0 1) 
 RLC Reach (V2-3 4.0 1)",Colorado College,38.84699,-104.82541,https://www.mountainproject.com/route/121789319/el-pomar-corner,0.3010299956639812
"Torture Chamber Traverse (V1 3.3 16) 
 Tree Roof (V0 3.1 19)",Torture Chamber,40.52969,-105.13763,https://www.mountainproject.com/route/105759978/torture-chamber-traverse,1.2041199826559248
"Buckethead (V2 3.7 7) 
 Two Smoking Klems (V3 3.7 3) 
 Bucket Racer Warm-up (V2 3.5 6)",Bucket Racer Boulder,38.94738,-108.47819,https://www.mountainproject.com/route/112561641/buckethead,0.8450980400142568
"Better Than Biking (V3 3.2 17) 
 Ping Pong (V4 2.8 22) 
 Sandman (V3 2.5 19)",Mecca Boulder,38.88984,-108.51003,https://www.mountainproject.com/route/111450580/better-than-biking,1.2304489213782739
Western Implements (V4 3.3 15),Moby Dick Boulder,38.8901,-108.5106,https://www.mountainproject.com/route/111450310/western-implements,1.1760912590556813
"Sloper Traverse, with Heels! (V2 3.0 3)",Sloper Traverse,38.91232,-104.85709,https://www.mountainproject.com/route/123491766/sloper-traverse-with-heels,0.47712125471966244
Ding the Dong (V1-2 R 4.0 2),SW Sector,40.57072,-105.08876,https://www.mountainproject.com/route/123321920/ding-the-dong,0.3010299956639812
Major Maroon Traverse (V2 4.0 2),Major Maroon Boulder,39.9611,-105.289,https://www.mountainproject.com/route/105758665/major-maroon-traverse,0.3010299956639812
General Coloring (V0+ PG13 4.0 2),Brother-In-Law Wall,39.62589,-105.34847,https://www.mountainproject.com/route/106485104/general-coloring,0.3010299956639812
"Finger Crack (V0 4.0 2) 
 NE arete (V0 4.0 1)",The Book Boulders,40.40599,-105.53429,https://www.mountainproject.com/route/105749386/finger-crack,0.3010299956639812
"Captain Insano (V2+ 4.0 2) 
 Fish Head Traverse (V1+ 3.3 4) 
 The Duck (V2 3.0 6)",Fish Head Boulder,38.50578,-106.95186,https://www.mountainproject.com/route/106429422/captain-insano,0.3010299956639812
"Nappy Rooted (V1-2 4.0 2) 
 The Wood Between the Worlds (V3 4.0 1)",Grocery Store Wall Bouldering,39.35366,-104.76891,https://www.mountainproject.com/route/105758203/nappy-rooted,0.3010299956639812
Apex Arete (V4 4.0 2),Apex Boulder,37.34156,-107.98159,https://www.mountainproject.com/route/122563246/apex-arete,0.3010299956639812
The Sloth: AKA: (Sid) (V4+ 4.0 2),Cougar Land,37.33796,-107.91103,https://www.mountainproject.com/route/107323424/the-sloth-aka-sid,0.3010299956639812
"Pit Full of Pacholi (V4 4.0 2) 
 The Claw (V3 4.0 1)",Fat Bottom,38.63733,-106.87139,https://www.mountainproject.com/route/107726594/pit-full-of-pacholi,0.3010299956639812
The Beast (V3- PG13 4.0 2),Beast Creek Boulder,38.96535,-108.47293,https://www.mountainproject.com/route/110991840/the-beast,0.3010299956639812
This 'N (V4 4.0 2),The Whatchamacallit Boulder,39.50132,-106.37766,https://www.mountainproject.com/route/111125617/this-n,0.3010299956639812
4-G (V4 4.0 2),Transmitter Boulder,38.88752,-106.1369,https://www.mountainproject.com/route/123134593/4-g,0.3010299956639812
Soggy Doggy (V2 4.0 2),Rude Beauty,40.6532,-105.81099,https://www.mountainproject.com/route/113773817/soggy-doggy,0.3010299956639812
"MSB Crack (V4 4.0 2) 
 Reigning Champ (V2 2.9 8)",FAP ROP Boulder,39.22465,-105.0594,https://www.mountainproject.com/route/112061658/msb-crack,0.3010299956639812
Scala Sancta (V1 4.0 2),Piton Boulder,38.41432,-107.98432,https://www.mountainproject.com/route/121281694/scala-sancta,0.3010299956639812
South Face (V1 4.0 2),Orange Boulder,39.35764,-104.7496,https://www.mountainproject.com/route/105750157/south-face,0.3010299956639812
"My Fleshy Oslo (V4 3.5 13) 
 The Overview Effect (V4 2.8 15)",People's Boulder,38.8933,-108.5029,https://www.mountainproject.com/route/110308565/my-fleshy-oslo,1.1139433523068367
Elixir of Life (V2 X 4.0 2),Mother Earth Boulder,39.9825,-105.29558,https://www.mountainproject.com/route/119680973/elixir-of-life,0.3010299956639812
Freshly Squeezed (V0-1 R 4.0 2),Mushroom Ridge,40.3592,-106.64059,https://www.mountainproject.com/route/119705701/freshly-squeezed,0.3010299956639812
Roof Party Arete (V1+ PG13 4.0 2),Roof Party Boulder,39.94658,-105.35046,https://www.mountainproject.com/route/117724433/roof-party-arete,0.3010299956639812
When Angels Dance (V4 4.0 2),Knight Boulder,40.70414,-105.76068,https://www.mountainproject.com/route/116783621/when-angels-dance,0.3010299956639812
Bow Crack (V3+ 4.0 2),The Boat Boulder,38.92737,-104.95028,https://www.mountainproject.com/route/118052154/bow-crack,0.3010299956639812
The Fissure (V2 4.0 2),Irene's Boulders aka Iron City,38.70455,-106.33813,https://www.mountainproject.com/route/120276753/the-fissure,0.3010299956639812
"The Dagger (A.K.A. Sickle) (V4 PG13 4.0 2) 
 Crystal Corner (RIGHT) (V4-5 PG13 4.0 1) 
 Beta Slam (V1-2 3.3 3) 
 The Haus Rail (V3 3.3 4)",Elicit Area,39.6243,-105.3463,https://www.mountainproject.com/route/106471129/the-dagger-aka-sickle,0.3010299956639812
"Involuntary Clairvoyance (V4 PG13 4.0 2) 
 Reverie (V4 4.0 1)",The Nautilus Wall,40.6779,-105.4318,https://www.mountainproject.com/route/119482071/involuntary-clairvoyance,0.3010299956639812
Living Fossil (submitted as Super Gratton) (V1 4.0 2),Lizard Lips (submitted as Seamly Boulder),39.19927,-105.21898,https://www.mountainproject.com/route/121743785/living-fossil-submitted-as-super-gratton,0.3010299956639812
George Bush's Plumber's Crack (V4- PG13 4.0 2),Filibuster Bench,39.07329,-108.64514,https://www.mountainproject.com/route/122566100/george-bushs-plumbers-crack,0.3010299956639812
Galley Left (V0 4.0 2),The Galley,38.91237,-104.85687,https://www.mountainproject.com/route/121364336/galley-left,0.3010299956639812
Hee Bee (V4 4.0 2),Fern Canyon Bouldering,39.96422,-105.28726,https://www.mountainproject.com/route/120250013/hee-bee,0.3010299956639812
Beef House Bump (V-easy X 4.0 2),The Beef House,40.02802,-105.26002,https://www.mountainproject.com/route/120994850/beef-house-bump,0.3010299956639812
The B-Seam (V4 PG13 4.0 2),Area B,39.62756,-105.62232,https://www.mountainproject.com/route/122561760/the-b-seam,0.3010299956639812
"Why Are You Upside Down?(West Crack Footlead) (V2+ 3.5 11) 
 West Face Left (V2 2.7 20) 
 Arch Route (V-easy 2.8 13)",Arch Boulder (aka Ground Arch Boulder),38.87384,-104.87819,https://www.mountainproject.com/route/117016620/why-are-you-upside-downwest-crack-footlead,1.041392685158225
"Icebox Crack (V4 3.6 5) 
 Ms. Pac-Man (V2 2.9 15) 
 Fridge With No Name (V4-5 2.7 20)",Fridge With No Name Boulder,39.75053,-105.2481,https://www.mountainproject.com/route/122915035/icebox-crack,0.6989700043360189
Cougar (V3 3.7 9),Free Form Wall,38.6218,-105.23101,https://www.mountainproject.com/route/107634732/cougar,0.9542425094393249
Beethoven's 4th (V4 3.8 6),Beethoven Boulder,39.29292,-105.65439,https://www.mountainproject.com/route/111064215/beethovens-4th,0.7781512503836436
"Southside Splitter (V3 3.8 6) 
 West Face (V4 4.0 1)",Picnic Boulder,38.8406,-106.1057,https://www.mountainproject.com/route/106404962/southside-splitter,0.7781512503836436
I Pray to the Rocks (5.9 V0+ 4.0 2),Safeway Spires,40.01425,-105.25914,https://www.mountainproject.com/route/113232964/i-pray-to-the-rocks,0.3010299956639812
The Roof Crack (V3+ 4.0 3),The Roof Crack,38.5036,-106.96706,https://www.mountainproject.com/route/106746303/the-roof-crack,0.47712125471966244
"Hail Mary (5.10a V3 3.8 6) 
 The Traverse (V3 3.5 2)",Cathedral Boulder,38.41676,-107.9873,https://www.mountainproject.com/route/120756691/hail-mary,0.7781512503836436
Cling (V3+ 3.0 23),Bolt Boulder,40.129,-105.52,https://www.mountainproject.com/route/106800175/cling,1.3617278360175928
"Camp 2 3 (V4 4.0 3) 
 Triangle Face (V2 4.0 2) 
 Northeast Arete (West Twin) (V4 4.0 1) 
 Camp 2 3.5 (V3 3.5 2)",The Spillway/Camp 2,38.9344,-105.4075,https://www.mountainproject.com/route/105979995/camp-2-3,0.47712125471966244
"Spanky Pants (V4 4.0 3) 
 Pride Before A Fall (V3 4.0 1)",Afraid Of Hell,38.41436,-107.98403,https://www.mountainproject.com/route/121418927/spanky-pants,0.47712125471966244
Flu Shot (V4 4.0 3),Concentrate Boulder (across from Punani Boulder),39.3554,-104.76333,https://www.mountainproject.com/route/112306481/flu-shot,0.47712125471966244
Chossy and Chunky (V1 PG13 4.0 3),The Hill,40.00632,-105.28096,https://www.mountainproject.com/route/119017900/chossy-and-chunky,0.47712125471966244
"Han Throwlo (V3 4.0 3) 
 Weightlessness (V4+ 4.0 2)",The Anti-Gravity Wall,39.50168,-106.37716,https://www.mountainproject.com/route/111125478/han-throwlo,0.47712125471966244
"Shadowfax (V3 4.0 3) 
 Mithril (V4 4.0 2) 
 Balrog (V3 3.5 2) 
 The Ent (V4 3.5 2)",Moria,37.3173,-107.88459,https://www.mountainproject.com/route/121519723/shadowfax,0.47712125471966244
Pythagorean Theorem (V1 X 4.0 3),Math Building,40.00823,-105.26413,https://www.mountainproject.com/route/112067447/pythagorean-theorem,0.47712125471966244
Beaver Creek Buttcrack (V0-1 4.0 3),Beaver Creek Bouldering,39.04122,-104.98859,https://www.mountainproject.com/route/119429100/beaver-creek-buttcrack,0.47712125471966244
"Sleep (5.11b V4 3.8 6) 
 Intoxication (V4 3.8 4) 
 Barley Made It (V3 3.8 4) 
 Unnamed Crack #69 (V0 3.5 6) 
 Unnamed Crack #420 (V0- 3.5 2)",Whiskey Rocks North,39.22001,-105.33287,https://www.mountainproject.com/route/118800027/sleep,0.7781512503836436
Chipotle Away (V3 4.0 3),South Park,39.41295,-105.2545,https://www.mountainproject.com/route/121800049/chipotle-away,0.47712125471966244
"Too Tall Jones (V3 4.0 4) 
 King Jones (V4 4.0 3) 
 Focus Pocus (V3-4 3.3 3)",Cemetery Block,39.61901,-106.43861,https://www.mountainproject.com/route/106107575/too-tall-jones,0.6020599913279624
High Desert Drifter (V3 3.5 13),Guano Boulder,38.92919,-108.49516,https://www.mountainproject.com/route/112975739/high-desert-drifter,1.1139433523068367
"V1 AKA Black Crack (V1 2.6 31) 
 V0 (V0 2.4 30) 
 Penalty Game (V4- 3.2 9) 
 In the Sun (V2 2.5 23) 
 West Face (V1-2 2.9 10) 
 V2 aka Double Crux Deluxe (V2 2.5 15) 
 North West Corner (V2 2.6 13)",Big Ass Boulder,39.713,-106.6973,https://www.mountainproject.com/route/105807172/v1-aka-black-crack,1.4913616938342726
Over Water Traverse (V1 4.0 4),Riverside Boulder,39.93068,-105.28385,https://www.mountainproject.com/route/114946690/over-water-traverse,0.6020599913279624
Shadow of the Colossus (V3 3.8 10),Juggernaut Boulder,38.9017,-108.504,https://www.mountainproject.com/route/107516628/shadow-of-the-colossus,1.0
"Malice * (V2 2.4 37) 
 Warm Up (V3 2.2 35) 
 Spite * (V2+ 2.1 36) 
 Molloy (V1 3.1 10) 
 Northwest Corner (V3 2.4 21)",Revenge Area,40.30479,-105.66069,https://www.mountainproject.com/route/106244258/malice,1.568201724066995
"Lip Traverse (V2 3.9 7) 
 [Redacted] (V4 3.2 9)",The Ghetto,39.98659,-105.29198,https://www.mountainproject.com/route/105758170/lip-traverse,0.8450980400142568
"The Van (V4 4.0 4) 
 Ride the Rails (V4 4.0 1) 
 The Overhang - Left (V4 3.5 2) 
 Skinny Dihedral (V2 3.0 5)",Cortez - Hawkins Preserve,37.32836,-108.59631,https://www.mountainproject.com/route/118229199/the-van,0.6020599913279624
"Warm-Up Prow (V1 3.0 26) 
 V2 (V1-2 2.2 29)",Warm-Up Boulder,37.30978,-107.88308,https://www.mountainproject.com/route/117240853/warm-up-prow,1.414973347970818
"Standard Route (V1 2.8 28) 
 Loman's Highball (V4 3.1 7)",Pinnacle Colada,40.00354,-105.2985,https://www.mountainproject.com/route/106344519/standard-route,1.4471580313422192
"Little Crack (V0 2.7 31) 
 Left Arete (V1 2.2 23) 
 Little Face (V0 2.2 21)",Little Boulder,40.31875,-105.21375,https://www.mountainproject.com/route/105750181/little-crack,1.4913616938342726
Big Wave Dave (5.11+ V3 3.6 11),Northeast Boulder Pile,39.33552,-105.27039,https://www.mountainproject.com/route/119857937/big-wave-dave,1.041392685158225
Crack Problem (V4 3.3 18),Lightner Creek,37.31,-107.9432,https://www.mountainproject.com/route/112190043/crack-problem,1.255272505103306
"Green Matter (V4 3.1 22) 
 Heuristic Arete (V1 2.4 22)",Green Matter Boulder,37.3113,-107.88674,https://www.mountainproject.com/route/113965840/green-matter,1.3424226808222062
"Madagascar (V3 4.0 5) 
 Madagascar Direct (V4 4.0 3) 
 Straight Razor (V3 3.6 7)",The Stash,38.50373,-106.9734,https://www.mountainproject.com/route/106746280/madagascar,0.6989700043360189
"Stratagem (V3 3.4 17) 
 Taming White Lightning (V2-3 3.1 18) 
 Helmet of Vader (V2 2.8 15)",Moonshine Boulder,38.9023,-108.5028,https://www.mountainproject.com/route/107514298/stratagem,1.2304489213782739
"Sun Slab (V0 2.5 35) 
 Carburetor (V1 2.0 26)",Boulder C aka The Slab,39.5027,-106.374,https://www.mountainproject.com/route/108193733/sun-slab,1.5440680443502757
The Sad Face (V2 2.8 30),The Sad Face Overhang,39.6233,-105.3466,https://www.mountainproject.com/route/106462897/the-sad-face,1.4771212547196624
Orange Crush (V3 3.1 23),Orange Crush Boulder,38.9411,-108.48451,https://www.mountainproject.com/route/112828424/orange-crush,1.3617278360175928
Southwest Arête V3 (V3 2.7 32),North Rocks,40.00282,-105.29679,https://www.mountainproject.com/route/106214959/southwest-arete-v3,1.505149978319906
"V3 aka Big Air (V4 3.5 17) 
 Left Arete (V4 3.2 9)",Air Jordan Boulder,39.13976,-105.19547,https://www.mountainproject.com/route/105943347/v3-aka-big-air,1.2304489213782739
Felicity (V4 3.9 9),Nova Stone,38.89381,-108.51156,https://www.mountainproject.com/route/110494508/felicity,0.9542425094393249
Doberman Dihedral (V2 3.6 14),Husky Boulder,39.11895,-106.69887,https://www.mountainproject.com/route/111933178/doberman-dihedral,1.146128035678238
"Every Hole's A Goal (V2 3.6 15) 
 Coming Up For Air (V2 2.9 10)",The Mine Boulder,37.9285,-107.77579,https://www.mountainproject.com/route/108237179/every-holes-a-goal,1.1760912590556813
"Quarter Inch Master (V3+ 4.0 7) 
 Raleigh Arete (V4 3.8 4) 
 Chief Broken Wing (V1 PG13 2.8 11)",Quarter Inch Master Area,38.50485,-106.95265,https://www.mountainproject.com/route/106437883/quarter-inch-master,0.8450980400142568
"Center el Skyland (V4-5 3.6 16) 
 Left el Skyland (V3 3.0 24) 
 Right El Skyland (V2 3.1 14)",High Times,38.87517,-106.95453,https://www.mountainproject.com/route/106192225/center-el-skyland,1.2041199826559248
Karma (V3+ 3.9 10),Million Dollar Boulder,37.92836,-107.77527,https://www.mountainproject.com/route/112928316/karma,1.0
Hank's Arete (V4 2.8 33),Hank's Boulder,40.67307,-105.80569,https://www.mountainproject.com/route/105758488/hanks-arete,1.5185139398778875
"Think Hides (V2+ 2.6 36) 
 Pachydermous (V0 2.4 41)",Pachyderm Boulder,39.62888,-105.34708,https://www.mountainproject.com/route/106331053/think-hides,1.5563025007672873
The Grinch (V4 3.1 28),Ornery Block,38.96208,-108.47544,https://www.mountainproject.com/route/107522701/the-grinch,1.4471580313422192
"Snarl (V1+ 2.0 49) 
 Crucifix Dyno (V3 2.3 22)",Energy Crag,39.62805,-105.34833,https://www.mountainproject.com/route/106461383/snarl,1.6901960800285136
Unknown AKA Dreams of Gold (5.11b V2-3 4.0 5),Aircraft Carrier Boulder,39.41564,-105.2676,https://www.mountainproject.com/route/121337678/unknown-aka-dreams-of-gold,0.6989700043360189
"Broken Arrow Right (FKA Anorexic Gymnast) (V4+ 2.6 37) 
 Broken Arrow Left (V3 2.7 33)",Seurat Area,39.6315,-105.6215,https://www.mountainproject.com/route/106503803/broken-arrow-right-fka-anorexic-gymnast,1.568201724066995
"Shake It Off (aka Shotgun Express) (5.10+ V1 4.0 8) 
 Buffalo Creek Bangerz (aka One Last Fix) (5.7+ V0- 3.0 11)",Shake it Off Bouldering Area,39.33918,-105.26793,https://www.mountainproject.com/route/119736736/shake-it-off-aka-shotgun-express,0.9030899869919435
"Herd Immunity (V3 2.6 40) 
 Big Rona (V1 3.7 3) 
 North South East West Arete Face (V1 2.7 14)",Corona Crag,39.37862,-104.79787,https://www.mountainproject.com/route/118826828/herd-immunity,1.6020599913279625
The Face (V4 3.4 22),Three of a Kind Wall,40.00327,-105.29766,https://www.mountainproject.com/route/105811726/the-face,1.3424226808222062
"Shark's Tooth (V4 3.7 15) 
 Durango Kid (V3 3.0 14)",The Boxcar,37.30992,-107.86253,https://www.mountainproject.com/route/107641763/sharks-tooth,1.1760912590556813
"No Laughing Matter (V0 1.8 56) 
 Free Hang (V1+ 3.1 16) 
 Call You (V0 2.1 31) 
 Mr. Wiggles and Mr. Giggles (V1- 1.6 37)",Dasani Area,39.65143,-105.18608,https://www.mountainproject.com/route/111873161/no-laughing-matter,1.7481880270062005
Barn Door (V3 2.7 35),Barn Boulder,39.05082,-108.60648,https://www.mountainproject.com/route/106061291/barn-door,1.5440680443502757
Agni Kai (5.12- V4 4.0 9),Agni Kai Boulder Area,39.33149,-105.26659,https://www.mountainproject.com/route/119774775/agni-kai,0.9542425094393249
Pedestal Traverse (V2 2.2 48),Golf Club Boulder,40.00265,-105.29472,https://www.mountainproject.com/route/105750988/pedestal-traverse,1.6812412373755872
Eggman (V3 3.3 25),The East Egg,39.93955,-105.27467,https://www.mountainproject.com/route/106672655/eggman,1.3979400086720377
"Joe 97 Center (V3- 2.9 34) 
 Joe 97 (right) (V1 2.1 45) 
 Joe 97  (left) (V1 2.0 37) 
 Dagger To The Heart (V4 PG13 2.5 17)",Joe 97 Boulder,39.05058,-108.60664,https://www.mountainproject.com/route/108390767/joe-97-center,1.5314789170422551
"Spewbacca (V4 3.8 16) 
 Eara Fuchin' Schmuckin' (V3 2.7 27)",Terrain Boulders (aka Droegerland),39.96093,-105.28315,https://www.mountainproject.com/route/106308553/spewbacca,1.2041199826559248
Short and Sweet (V2 2.6 39),Turkey Perch,39.11904,-105.23958,https://www.mountainproject.com/route/106015668/short-and-sweet,1.591064607026499
Lightning Bolt Crack (V0 3.5 21),Lightning Bolt Boulder,39.1257,-106.66908,https://www.mountainproject.com/route/106358067/lightning-bolt-crack,1.3222192947339193
Squeeze Job (V4 2.6 41),Little Debbie's Boulder,40.32218,-105.21386,https://www.mountainproject.com/route/105756205/squeeze-job,1.6127838567197355
Puddle Jumper (V2 3.0 31),The Dali Area,39.6306,-105.6214,https://www.mountainproject.com/route/106497905/puddle-jumper,1.4913616938342726
"Victoria (V2 2.5 43) 
 Seduction (V3 2.5 20)",Victoria's Secret,38.9307,-108.4908,https://www.mountainproject.com/route/106357957/victoria,1.6334684555795866
"Easy Flake (V0+ 2.4 45) 
 Low Hanging Fruit (V4 3.0 9) 
 Yo-Tan-Chi-La Traverse (V0 1.9 30)",Easy Block,39.05047,-108.6071,https://www.mountainproject.com/route/106061254/easy-flake,1.6532125137753437
Nine Lives Arete (V4 3.5 23),Nine Lives Boulder,39.35083,-104.76223,https://www.mountainproject.com/route/106063984/nine-lives-arete,1.3617278360175928
West Overhang (V2+ 3.1 33),Distant Dancer Pinnacle,40.00106,-105.29718,https://www.mountainproject.com/route/105812036/west-overhang,1.5185139398778875
Awoman (V4 3.6 22),Mistress Boulder,38.8876,-108.5178,https://www.mountainproject.com/route/108075744/awoman,1.3424226808222062
"A Side Crack (5.8 V0- 3.6 21) 
 B Side Crack (V1- 2.9 11)",A- and B- Side Crack Boulder,39.34144,-105.26484,https://www.mountainproject.com/route/106183393/a-side-crack,1.3222192947339193
Crack Cave (V4 3.9 16),Crack Hole Boulder,38.95029,-108.4771,https://www.mountainproject.com/route/107448820/crack-cave,1.2041199826559248
King Fin (V4 3.6 23),King Fin,40.71239,-105.73651,https://www.mountainproject.com/route/107924728/king-fin,1.3617278360175928
The Brown Seam (V4 3.4 27),Lincoln Lake,39.6177,-105.6026,https://www.mountainproject.com/route/114419868/the-brown-seam,1.4313637641589874
"Route 5 aka The Graduation Crack (V1 PG13 2.8 39) 
 Route 4 (V1-2 2.9 11)",Graduation Boulder and Post-Graduation B,38.7915,-104.8749,https://www.mountainproject.com/route/106778110/route-5-aka-the-graduation-crack,1.591064607026499
"Sex Machine (V4 3.8 20) 
 Hot Pants (V4 3.4 18) 
 New Funky President (V3 3.4 7)",James Brown Boulder,39.12719,-106.67401,https://www.mountainproject.com/route/106537283/sex-machine,1.3010299956639813
"Route  4 (V4 2.7 42) 
 Route 3 (V4 2.7 31) 
 Double Aught (V4-5 2.6 19)",Plethora Boulder (Right Gonad),38.92893,-108.49059,https://www.mountainproject.com/route/106087436/route-4,1.6232492903979006
Warmups (V1- 3.7 26),Illness Boulders,39.73605,-105.316,https://www.mountainproject.com/route/106694454/warmups,1.414973347970818
